coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Tue Aug 25 04:00:43 +0000 2020,,https://twitter.com/JoeBiden/status/1298088960778842112/video/1,,0,1298108017791995904,,,,en,,false,51179,1298088960778842112,JoeBiden,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @JoeBiden: Donald Trump is unfit to lead our nation. But don’t just take my word for it... https://t.co/vdYcNWiNBk,https://twitter.com/WhiteHouseWacko/status/1298108017791995904,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Sat Sep 05 13:53:12 +0000 2020,,,,16486,1302243387370864641,,,,en,,,2603,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Why won’t Trump ever condemn Russia for anything ever?,https://twitter.com/MollyJongFast/status/1302243387370864641,Fri Apr 04 01:41:30 +0000 2008,MollyJongFast,false,Editor at large @thedailybeast. podcasting “The New Abnormal” & Wife of @Mattgreenfield & mother of @woketeenageson,825373,786024,5889,4434,,Molly Jong-Fast🏡,MollyJongFast,218877,,https://www.instagram.com/mollyjongfast/?hl=en,true
,Sun Sep 13 00:34:46 +0000 2020,,,,0,1304941556118384641,realDonaldTrump,1304936291054710800,25073877,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@realDonaldTrump You took off those two months while COVID ran rampant, leading to the deaths of nearly 200,000 people.",https://twitter.com/WhiteHouseWacko/status/1304941556118384641,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Wed Sep 09 19:21:41 +0000 2020,TrumpKnew,,,0,1303775603288489984,,,,en,,,315,1303745362994311169,BrettPransky,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @BrettPransky: Of course #TrumpKnew, but the @SenateGOP knew what he was when they refused to impeach, or even allow witnesses to testif…",https://twitter.com/WhiteHouseWacko/status/1303775603288489984,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Sat Aug 15 02:56:01 +0000 2020,,,,0,1294467857602867200,,,,en,,,7007,1294349206316937222,tedlieu,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @tedlieu: This USPS tracker shows that for non-first class mail, 8 business days appears to be the upper limit. 8 business days prior to…",https://twitter.com/WhiteHouseWacko/status/1294467857602867200,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Tue Sep 01 18:50:51 +0000 2020,,,,69288,1300868741815848961,,,,en,,,15278,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The mainstream media doesn't talk about it.

Congress doesn't talk about it.

Trump doesn't talk about it.

But three multi-billionaires now own more wealth than the bottom half of our society.

That level of inequality is immoral and unsustainable.",https://twitter.com/BernieSanders/status/1300868741815848961,Wed Nov 17 17:53:52 +0000 2010,BernieSanders,false,"U.S. Senator for Vermont. Not me, us.",966,13959689,1480,22441,Vermont,Bernie Sanders,BernieSanders,19250,,https://BernieSanders.com,true
,Tue Aug 18 02:11:41 +0000 2020,,,,0,1295543862048546817,,,,en,,,12541,1295538816237940736,CapehartJ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @CapehartJ: “My father was a healthy 65-year-old. His only preexisting condition was trusting Donald Trump.” 🔥🔥🔥,https://twitter.com/PreetBharara/status/1295543862048546817,Tue Feb 21 16:45:17 +0000 2017,PreetBharara,false,"Patriotic American & proud immigrant. @Springsteen fan. Banned by Putin, fired by Trump. Former US Atty, SDNY. Host of ""Stay Tuned"" https://t.co/jtj1L5lfFp",13533,1638505,2453,8288,"New York, NY",Preet Bharara,PreetBharara,9635,,http://bit.ly/doingjusticebook,true
,Tue Aug 18 17:21:09 +0000 2020,,,,0,1295772736971657216,,,,en,,,5326,1295772175832682497,jimsciutto,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @jimsciutto: Americans, including GOP members of Congress, have an obligation to read this:

“The Cmte’s bipartisan Report found Paul Ma…",https://twitter.com/WhiteHouseWacko/status/1295772736971657216,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Fri Sep 11 04:38:23 +0000 2020,,,,0,1304278088491044864,,,,en,,,104,1304170328562700289,Amy_Siskind,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Amy_Siskind: Russia trying for a replay of 2016:
""Microsoft recently alerted one of Democratic presidential candidate Joe Biden’s main…",https://twitter.com/WhiteHouseWacko/status/1304278088491044864,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Wed Sep 02 17:37:39 +0000 2020,,,,0,1301212709229338634,,,,en,,,1465,1301197518731173889,PalmerReport,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @PalmerReport: With his poll numbers still bad, his Kenosha trip a dud, no strategy to turn things around, and his health scandal gettin…",https://twitter.com/WhiteHouseWacko/status/1301212709229338634,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Sun Sep 13 14:14:13 +0000 2020,,,https://www.washingtonpost.com/politics/white-women-trump-biden/2020/09/12/6764b89a-f167-11ea-999c-67ff7bf6a9d2_story.html,270,1305147779120066560,,,,en,,false,66,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Biden and Trump are battling for one of the most important voting blocs: white working class, non-evangelical women. They broke heavily for Trump in '16 &amp; then for Dems in '18 midterms. Whoever wins this bloc in November likely wins PA, MI, WI. https://t.co/ldaZzPaWuP",https://twitter.com/Women4Biden/status/1305147779120066560,Thu Apr 23 00:40:27 +0000 2020,Women4Biden,false,"We did it! We believe when women show up, we win. Helped President-Elect @JoeBiden and Vice President-Elect @KamalaHarris win in 2020. #BidenHarris2020",17168,74844,2608,236,The White House,WomenForBidenHarris,Women4Biden,14529,,,false
,Sat Sep 12 13:59:22 +0000 2020,,,,0,1304781653122977794,,,,en,,,197,1304781600744501250,StuartEmmrich,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @StuartEmmrich: When Joe Biden was asked to comment on Donald Trump ridiculing him for wearing a mask, he said. ‘It’s hard to respond to…",https://twitter.com/MollyJongFast/status/1304781653122977794,Fri Apr 04 01:41:30 +0000 2008,MollyJongFast,false,Editor at large @thedailybeast. podcasting “The New Abnormal” & Wife of @Mattgreenfield & mother of @woketeenageson,825373,786024,5889,4434,,Molly Jong-Fast🏡,MollyJongFast,218877,,https://www.instagram.com/mollyjongfast/?hl=en,true
,Tue Aug 18 03:43:31 +0000 2020,,,,8424,1295566972554481664,,,,en,,,1536,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Democrats need to remind people that trump is litterally killing tens of thousands of people,https://twitter.com/MollyJongFast/status/1295566972554481664,Fri Apr 04 01:41:30 +0000 2008,MollyJongFast,false,Editor at large @thedailybeast. podcasting “The New Abnormal” & Wife of @Mattgreenfield & mother of @woketeenageson,825373,786024,5889,4434,,Molly Jong-Fast🏡,MollyJongFast,218877,,https://www.instagram.com/mollyjongfast/?hl=en,true
,Sat Aug 15 02:57:08 +0000 2020,,,,0,1294468135089655808,,,,en,,,31,1294466937766834176,GottaLaff,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @GottaLaff: The Senate Intel Committee sent a bipartisan letter to the Justice Dept asking federal prosecutors to investigate Steve Bann…,https://twitter.com/WhiteHouseWacko/status/1294468135089655808,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Mon Aug 17 23:09:31 +0000 2020,,,,0,1295498018280611845,,,,en,,,137,1295497961196199937,voguemagazine,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @voguemagazine: ""Strong women seem to unsettle Donald Trump. Mr. President, meet Kamala Harris."" @MollyJongFast on Trumpworld's reaction…",https://twitter.com/MollyJongFast/status/1295498018280611845,Fri Apr 04 01:41:30 +0000 2008,MollyJongFast,false,Editor at large @thedailybeast. podcasting “The New Abnormal” & Wife of @Mattgreenfield & mother of @woketeenageson,825373,786024,5889,4434,,Molly Jong-Fast🏡,MollyJongFast,218877,,https://www.instagram.com/mollyjongfast/?hl=en,true
,Mon Sep 14 00:50:13 +0000 2020,,,https://twitter.com/cmclymer/status/1305156095170748417,3,1305307831789264897,,,,en,,false,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Co-Ronna @GOPChairwoman You're right. It shouldn't be laid completely at the feet of Trump. Republican enablers like you deserve plenty of the blame too. https://t.co/JDvkrvumbD,https://twitter.com/WhiteHouseWacko/status/1305307831789264897,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Fri Sep 04 13:33:45 +0000 2020,,,,0,1301876103733153794,,,,en,,,3097,1301845437851283456,brianstelter,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @brianstelter: Trump blatantly lied about CNN on Thursday night. During a spiel about his Walter Reed visit, he confidently said that ""C…",https://twitter.com/MollyJongFast/status/1301876103733153794,Fri Apr 04 01:41:30 +0000 2008,MollyJongFast,false,Editor at large @thedailybeast. podcasting “The New Abnormal” & Wife of @Mattgreenfield & mother of @woketeenageson,825373,786024,5889,4434,,Molly Jong-Fast🏡,MollyJongFast,218877,,https://www.instagram.com/mollyjongfast/?hl=en,true
,Mon Sep 07 18:53:42 +0000 2020,,,https://stoehr.substack.com/p/two-simple-reasons-why-trumps-approval?r=5msd&utm_campaign=post&utm_medium=web&utm_source=twitter,0,1303043784070946816,,,,en,,false,32,1303019805679722499,johnastoehr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @johnastoehr: Two simple reasons why Trump's approval rating never changes by @johnastoehr https://t.co/5UE2lcvOw7,https://twitter.com/WhiteHouseWacko/status/1303043784070946816,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Tue Aug 18 05:12:52 +0000 2020,,,,0,1295589458432073728,,,,en,,,113,1295546305960448000,Augustus709,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Augustus709: ""His only preexisting condition was trusting Donald trump, and for that, he gave up his life.""

Scorching. 

trump is a pr…",https://twitter.com/WhiteHouseWacko/status/1295589458432073728,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Wed Sep 02 05:24:57 +0000 2020,,,,0,1301028319375237120,,,,en,,,13972,1300609317872295936,JoeBiden,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @JoeBiden: Today’s press conference made it clear: we are all less safe because Donald Trump has failed at his job.

We need a President…",https://twitter.com/WhiteHouseWacko/status/1301028319375237120,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Tue Aug 18 17:22:13 +0000 2020,,,,0,1295773006732484609,,,,en,,,1877,1295725287246909443,EarlOfEnough,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @EarlOfEnough: 📌Had Trump responded to Covid with even half the urgency he’s responding to Michelle Obama this morning, tens of thousand…",https://twitter.com/WhiteHouseWacko/status/1295773006732484609,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Tue Sep 01 14:17:11 +0000 2020,,,,0,1300799872182829057,kayleighmcenany,1300600088440565800,259001548,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@kayleighmcenany @JoeBiden He was speaking to Trump, who oh so predictably defended the Kenosha shooter. He didn't condemn violence on both sides. Maybe you and your boss should get on the same page, so you don't look like a liar in front of the whole world.",https://twitter.com/WhiteHouseWacko/status/1300799872182829057,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Wed Sep 09 20:52:39 +0000 2020,,,,0,1303798495825010689,,,,en,,,25737,1303763125204811776,RepAdamSchiff,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @RepAdamSchiff: We’ve received a whistleblower complaint alleging DHS suppressed intel reports on Russian election interference, altered…",https://twitter.com/Il4Kamala/status/1303798495825010689,Mon Apr 01 13:51:41 +0000 2019,Il4Kamala,false,Affinity account for Kamala supporters from IL #BidenHarris2020 #Khive4Biden #Biden2020  IG: @Illinois4Kamala,13704,1755,1734,13,"Illinois, USA",Illinois For Kamala #BidenHarris2020 ⚖️,Il4Kamala,11015,,http://www.illinois4kamala.com,false
,Mon Sep 14 20:30:55 +0000 2020,,,,0,1305604965650628614,,,,en,,,1676,1305604707147186176,SenWarren,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @SenWarren: Climate change denier Donald Trump and his team of Big Oil and Coal lobbyists have rolled back 100 environmental rules that…,https://twitter.com/Women4Biden/status/1305604965650628614,Thu Apr 23 00:40:27 +0000 2020,Women4Biden,false,"We did it! We believe when women show up, we win. Helped President-Elect @JoeBiden and Vice President-Elect @KamalaHarris win in 2020. #BidenHarris2020",17168,74844,2608,236,The White House,WomenForBidenHarris,Women4Biden,14529,,,false
,Sun Aug 23 23:10:49 +0000 2020,,,,2,1297672671157563392,GOP,1297669996257190000,11134252,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@GOP What's the GOP plan?,https://twitter.com/WhiteHouseWacko/status/1297672671157563392,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Thu Sep 10 19:34:11 +0000 2020,BidenHarris2020,,,94,1304141137851174921,,,,en,,,23,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",".@KamalaHarris says real leadership is having the courage to speak the truth and that's the leader @JoeBiden will be for this country. 
#BidenHarris2020",https://twitter.com/sabrinasingh24/status/1304141137851174921,Sun Oct 14 15:48:33 +0000 2012,sabrinasingh24,false,Press Secretary for @KamalaHarris. Former @MikeBloomberg and @CoryBooker. Dog mom. Anything and all things dark chocolate.,2375,39643,2355,331,"Washington, DC",Sabrina Singh,sabrinasingh24,21875,,https://joebiden.com/,true
,Thu Aug 20 16:21:01 +0000 2020,OhioForBiden2020,,,45,1296482380627279872,JoeBiden,1296482122832777200,939091,und,,,5,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@JoeBiden #OhioForBiden2020,https://twitter.com/BidenOhio/status/1296482380627279872,Thu Apr 25 11:05:11 +0000 2019,BidenOhio,false,"We have to choose hope over fear, unity over division – and most important, truth over lies. - Joe Biden
Account ran by supporters of Biden
#OhioForBiden2020",3524,2501,93,9,,Ohio For Biden 2020,BidenOhio,2114,,,false
,Mon Aug 31 12:31:26 +0000 2020,,,,10163,1300410870145613825,,,,en,,,2291,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Trump fans the flames of violence and white supremacy. Race, religion, heritage – the more factions the better in Trump’s America of fear and hate. When we turn against each other, we can’t unite for equality and justice – or fight back against Trump’s failures and corruption.",https://twitter.com/SenWarren/status/1300410870145613825,Sun Nov 25 15:14:27 +0000 2012,SenWarren,false,"U.S. Senator, Massachusetts. She/her/hers. Official Senate account.",13,6606573,493,18375,,Elizabeth Warren,SenWarren,7150,,http://warren.senate.gov,true
,Thu Aug 20 01:11:00 +0000 2020,EndGunViolence amoreperfectunion DemocraticConvention DemocraticNationalConvention DemConvention2020,,,57,1296253364880244736,,,,en,,,8,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Deandra Dycus of @MomsDemand on @JoeBiden - he has taken on the NRA and won and he will do it again as President #EndGunViolence #amoreperfectunion #DemocraticConvention #DemocraticNationalConvention #DemConvention2020,https://twitter.com/Women4Biden/status/1296253364880244736,Thu Apr 23 00:40:27 +0000 2020,Women4Biden,false,"We did it! We believe when women show up, we win. Helped President-Elect @JoeBiden and Vice President-Elect @KamalaHarris win in 2020. #BidenHarris2020",17168,74844,2608,236,The White House,WomenForBidenHarris,Women4Biden,14529,,,false
,Fri Aug 14 22:23:49 +0000 2020,,,https://www.medpagetoday.com/washington-watch/,0,1294399352287318019,,,,en,,false,19,1294204805813084160,Veronicaromm,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Veronicaromm: In an article I am linking ▶️https://t.co/V6TKTVOfQU I was thrilled but not surprised that @VinGuptaMD is listed as one o…,https://twitter.com/WhiteHouseWacko/status/1294399352287318019,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Wed Sep 02 05:26:15 +0000 2020,,,,0,1301028646040158209,,,,en,,,9977,1300841593004593152,TheRickWilson,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @TheRickWilson: Please don't tweet this to @realdonaldtrump. He's busy fighting off black-clad airborne anarchists. https://t.co/C57rj43…,https://twitter.com/WhiteHouseWacko/status/1301028646040158209,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Thu Sep 03 19:22:10 +0000 2020,,,https://twitter.com/PekingMike/status/1301599847083106304,697,1301601396349960194,,,,en,,false,189,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Everything trump touches..... https://t.co/jyONj2HJzy,https://twitter.com/MollyJongFast/status/1301601396349960194,Fri Apr 04 01:41:30 +0000 2008,MollyJongFast,false,Editor at large @thedailybeast. podcasting “The New Abnormal” & Wife of @Mattgreenfield & mother of @woketeenageson,825373,786024,5889,4434,,Molly Jong-Fast🏡,MollyJongFast,218877,,https://www.instagram.com/mollyjongfast/?hl=en,true
,Sun Sep 13 02:05:42 +0000 2020,,,,1,1304964441302118407,OddNMacabre,1304506426631639000,53686349,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@OddNMacabre Donald Trump's wives.,https://twitter.com/WhiteHouseWacko/status/1304964441302118407,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Mon Sep 14 22:02:30 +0000 2020,,,https://twitter.com/racunatx/status/1305322730812829696,19529,1305628015372664833,,,,en,,false,2832,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fired up to turn Texas blue for @JoeBiden and @KamalaHarris in November - keep up the great work! 👏👏👏 https://t.co/svs4DIWnY1,https://twitter.com/DouglasEmhoff/status/1305628015372664833,Fri Mar 04 14:56:34 +0000 2011,DouglasEmhoff,false,"dad, @kamalaharris hubby, lawyer, wannabe golfer, advocate for justice and equality.",645,692417,879,1180,,Doug Emhoff,DouglasEmhoff,3720,,,true
,Thu Sep 03 05:42:08 +0000 2020,,,https://www.huffpost.com/entry/donald-trump-dover-afb-returning-soldiers-bodies-lie_n_5f4ebdc9c5b6250f655c1ca8?guccounter=1,0,1301395028690968576,,,,en,,false,11421,1301274920857546753,maddow,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @maddow: ""“It’s one thing to not go. It’s another thing to lie about it."" 
https://t.co/SZUqB3PVPF",https://twitter.com/WhiteHouseWacko/status/1301395028690968576,Tue Jan 31 04:17:17 +0000 2017,WhiteHouseWacko,false,"#TeamPelosi #Resist #RESISTANCE Blocked by D.Loesch, T. Fitton, D. Bongino, S. Baio, K. Alley, C. Woolery, M. Tracey & R. Moore. #TrumpResign",62765,4253,4998,1,"Los Angeles, Ca",I Won't Back Down To Trumpism,WhiteHouseWacko,138702,,,false
,Sun Sep 06 00:29:30 +0000 2020,,,,0,1302403518528212992,,,,en,,,2237,1302360206937141248,Weinsteinlaw,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Weinsteinlaw: Hey @realDonaldTrump

This is my dad

He was a Captain in the Army

Florida Senate Majority Leader

And Chief Judge

He’s…",https://twitter.com/Women4Biden/status/1302403518528212992,Thu Apr 23 00:40:27 +0000 2020,Women4Biden,false,"We did it! We believe when women show up, we win. Helped President-Elect @JoeBiden and Vice President-Elect @KamalaHarris win in 2020. #BidenHarris2020",17168,74844,2608,236,The White House,WomenForBidenHarris,Women4Biden,14529,,,false
,Mon Aug 17 14:02:35 +0000 2020,,,https://www.washingtonpost.com/opinions/2020/08/17/why-bidens-elevation-kamala-harris-puts-lump-my-throat/,103,1295360379229548545,,,,en,,false,30,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""African Americans and Black women in particular have saved Democratic candidates in elections since Trump assumed office...Biden validated their loyalty and decades of sometimes thankless and ignored work."" https://t.co/DuTOZOmKF3",https://twitter.com/Women4Biden/status/1295360379229548545,Thu Apr 23 00:40:27 +0000 2020,Women4Biden,false,"We did it! We believe when women show up, we win. Helped President-Elect @JoeBiden and Vice President-Elect @KamalaHarris win in 2020. #BidenHarris2020",17168,74844,2608,236,The White House,WomenForBidenHarris,Women4Biden,14529,,,false
,Wed Sep 09 17:50:30 +0000 2020,,,,0,1303752658206035969,,,,en,,,3139,1303750335345733632,JoeBiden,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @JoeBiden: I’m in Warren, Michigan, to discuss how a Biden-Harris administration will ensure the future is made in America — by America’…",https://twitter.com/Women4Biden/status/1303752658206035969,Thu Apr 23 00:40:27 +0000 2020,Women4Biden,false,"We did it! We believe when women show up, we win. Helped President-Elect @JoeBiden and Vice President-Elect @KamalaHarris win in 2020. #BidenHarris2020",17168,74844,2608,236,The White House,WomenForBidenHarris,Women4Biden,14529,,,false
,Wed Sep 02 16:06:58 +0000 2020,,,,0,1301189886117130243,,,,en,,,11344,1301186118621290498,JoeBiden,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @JoeBiden: Last month we raised $364.5 million — 95% of the donations from grassroots supporters like you and the majority online.

Work…",https://twitter.com/TeamJoe/status/1301189886117130243,Thu May 16 18:44:10 +0000 2019,TeamJoe,false,We’re building a grassroots campaign to elect @JoeBiden to be the 46th President. Account managed by #TeamJoe staff. Text JOE to 30330 to join our campaign.,1198,213394,997,690,"Philadelphia, PA",Team Joe (Text JOE to 30330),TeamJoe,6742,,http://JoeBiden.com,true
